1.02E-01	0.00E+00	1.28E+01	4.37E-01
8.71E-02	0.00E+00	1.28E+01	4.37E-01
5.65E-02	0.00E+00	1.28E+01	4.37E-01
8.39E-02	0.00E+00	1.28E+01	4.37E-01
4.11E-02	2.50E+01	4.86E+00	4.26E-01
4.46E-02	2.50E+01	4.86E+00	4.26E-01
3.66E-02	2.50E+01	4.86E+00	4.26E-01
3.55E-02	2.50E+01	4.86E+00	4.26E-01
5.06E-02	0.00E+00	4.49E+00	4.49E-01
5.74E-02	0.00E+00	4.49E+00	4.49E-01
5.19E-02	0.00E+00	4.49E+00	4.49E-01
7.15E-02	0.00E+00	4.49E+00	4.49E-01
5.66E-02	0.00E+00	3.41E+00	4.89E-01
5.30E-02	0.00E+00	3.41E+00	4.89E-01
4.68E-02	0.00E+00	3.41E+00	4.89E-01
3.93E-02	0.00E+00	3.41E+00	4.89E-01
4.20E-02	2.80E+01	1.50E+01	4.64E-01
2.88E-02	2.80E+01	1.50E+01	4.64E-01
4.29E-02	2.80E+01	1.50E+01	4.64E-01
1.22E-01	0.00E+00	2.89E+00	4.45E-01
1.15E-01	0.00E+00	2.89E+00	4.45E-01
1.21E-01	0.00E+00	2.89E+00	4.45E-01
8.19E-02	0.00E+00	2.89E+00	4.45E-01
6.86E-02	0.00E+00	2.89E+00	4.45E-01
1.49E-01	0.00E+00	8.56E+00	5.20E-01
1.14E-01	0.00E+00	8.56E+00	5.20E-01
2.29E-01	0.00E+00	8.56E+00	5.20E-01
2.12E-01	0.00E+00	8.56E+00	5.20E-01
1.40E-01	0.00E+00	8.56E+00	5.20E-01
1.33E-01	0.00E+00	8.56E+00	5.20E-01
1.71E-01	0.00E+00	8.56E+00	5.20E-01
1.31E-01	0.00E+00	8.56E+00	5.20E-01
1.28E-01	0.00E+00	8.56E+00	5.20E-01
2.64E-01	0.00E+00	8.56E+00	5.20E-01
1.08E-01	0.00E+00	8.56E+00	5.20E-01
1.01E-01	0.00E+00	1.00E+01	5.47E-01
1.23E-01	0.00E+00	1.00E+01	5.47E-01
2.22E-01	0.00E+00	1.00E+01	5.47E-01
1.42E-01	0.00E+00	1.00E+01	5.47E-01
1.71E-01	0.00E+00	1.00E+01	5.47E-01
1.32E-01	0.00E+00	1.00E+01	5.47E-01
1.51E-01	0.00E+00	1.00E+01	5.47E-01
1.31E-01	0.00E+00	1.00E+01	5.47E-01
1.45E-01	0.00E+00	1.00E+01	5.47E-01
6.90E-02	0.00E+00	2.57E+01	5.81E-01
7.17E-02	0.00E+00	2.57E+01	5.81E-01
9.30E-02	0.00E+00	2.57E+01	5.81E-01
1.50E-01	0.00E+00	2.57E+01	5.81E-01
9.85E-02	0.00E+00	2.57E+01	5.81E-01
1.69E-01	0.00E+00	2.57E+01	5.81E-01
3.87E-01	0.00E+00	2.57E+01	5.81E-01
2.59E-01	0.00E+00	2.19E+01	6.24E-01
3.25E-01	0.00E+00	2.19E+01	6.24E-01
8.81E-01	0.00E+00	2.19E+01	6.24E-01
3.40E-01	0.00E+00	2.19E+01	6.24E-01
1.19E+00	0.00E+00	2.19E+01	6.24E-01
5.90E-01	0.00E+00	2.19E+01	6.24E-01
3.30E-01	0.00E+00	2.19E+01	6.24E-01
9.76E-01	0.00E+00	2.19E+01	6.24E-01
5.58E-01	0.00E+00	2.19E+01	6.24E-01
3.23E-01	0.00E+00	2.19E+01	6.24E-01
3.52E-01	0.00E+00	2.19E+01	6.24E-01
2.50E-01	0.00E+00	2.19E+01	6.24E-01
5.45E-01	0.00E+00	2.19E+01	6.24E-01
2.91E-01	0.00E+00	2.19E+01	6.24E-01
1.63E+00	0.00E+00	2.19E+01	6.24E-01
3.32E+00	0.00E+00	1.96E+01	8.71E-01
4.10E+00	0.00E+00	1.96E+01	8.71E-01
2.78E+00	0.00E+00	1.96E+01	8.71E-01
2.38E+00	0.00E+00	1.96E+01	8.71E-01
2.16E+00	0.00E+00	1.96E+01	8.71E-01
2.37E+00	0.00E+00	1.96E+01	8.71E-01
2.33E+00	0.00E+00	1.96E+01	8.71E-01
2.73E+00	0.00E+00	1.96E+01	8.71E-01
1.66E+00	0.00E+00	1.96E+01	8.71E-01
1.50E+00	0.00E+00	1.96E+01	8.71E-01
1.13E+00	0.00E+00	1.96E+01	8.71E-01
2.15E+00	0.00E+00	1.96E+01	8.71E-01
1.41E+00	0.00E+00	1.96E+01	8.71E-01
3.54E+00	0.00E+00	1.96E+01	8.71E-01
2.45E+00	0.00E+00	1.96E+01	8.71E-01
1.22E+00	0.00E+00	1.96E+01	6.05E-01
1.34E+00	0.00E+00	1.96E+01	6.05E-01
1.43E+00	0.00E+00	1.96E+01	8.71E-01
1.27E+00	0.00E+00	1.96E+01	6.05E-01
1.46E+00	0.00E+00	1.96E+01	6.05E-01
1.83E+00	0.00E+00	1.96E+01	6.05E-01
1.52E+00	0.00E+00	1.96E+01	6.05E-01
2.24E+00	0.00E+00	1.96E+01	6.05E-01
2.92E+00	0.00E+00	1.96E+01	6.05E-01
2.01E+00	0.00E+00	1.96E+01	6.05E-01
1.80E+00	0.00E+00	1.96E+01	6.05E-01
2.30E+00	0.00E+00	1.96E+01	6.05E-01
2.45E+00	0.00E+00	1.96E+01	6.05E-01
1.21E+00	0.00E+00	1.96E+01	6.05E-01
2.31E+00	0.00E+00	1.96E+01	6.05E-01
1.39E-01	0.00E+00	4.05E+00	5.10E-01
9.18E-02	0.00E+00	4.05E+00	5.10E-01
8.45E-02	0.00E+00	4.05E+00	5.10E-01
6.66E-02	0.00E+00	4.05E+00	5.10E-01
7.02E-02	0.00E+00	4.05E+00	5.10E-01
5.43E-02	0.00E+00	4.05E+00	5.10E-01
6.64E-02	0.00E+00	4.05E+00	5.10E-01
5.78E-02	0.00E+00	2.46E+00	4.88E-01
6.59E-02	0.00E+00	2.46E+00	4.88E-01
6.89E-02	0.00E+00	2.46E+00	4.88E-01
9.10E-02	0.00E+00	2.46E+00	4.88E-01
1.00E-01	0.00E+00	2.46E+00	4.88E-01
8.31E-02	0.00E+00	2.46E+00	4.88E-01
6.05E-02	0.00E+00	2.46E+00	4.88E-01
5.60E-02	0.00E+00	2.46E+00	4.88E-01
7.88E-02	4.50E+01	3.44E+00	4.37E-01
1.26E-01	4.50E+01	3.44E+00	4.37E-01
8.37E-02	4.50E+01	3.44E+00	4.37E-01
9.07E-02	4.50E+01	3.44E+00	4.37E-01
6.91E-02	4.50E+01	3.44E+00	4.37E-01
8.66E-02	4.50E+01	3.44E+00	4.37E-01
2.19E-02	6.00E+01	2.93E+00	4.01E-01
1.44E-02	6.00E+01	2.93E+00	4.01E-01
1.38E-02	8.00E+01	4.60E-01	4.22E-01
4.01E-02	8.00E+01	1.52E+00	4.04E-01
4.67E-02	8.00E+01	1.52E+00	4.04E-01
3.77E-02	8.00E+01	1.52E+00	4.04E-01
3.15E-02	9.50E+01	1.47E+00	4.03E-01
